producto_id,fecha,cantidad_real
21,2022-04-03,2350.0
21,2022-04-10,2333.3333333333335
21,2022-04-17,1876.25
21,2022-04-24,1935.0
21,2022-04-30,2108.3333333333335
21,2022-05-01,187.5
21,2022-05-08,135.0
21,2022-05-15,186.66666666666666
21,2022-05-22,177.5
21,2022-05-29,225.0
21,2022-05-31,237.5
21,2022-06-05,275.0
21,2022-06-12,125.0
21,2022-06-19,312.5
21,2022-06-26,126.66666666666667
21,2022-06-30,151.66666666666666
21,2022-07-03,237.5
21,2022-07-10,203.33333333333334
21,2022-07-17,201.66666666666666
21,2022-07-24,160.0
21,2022-07-31,185.0
21,2022-08-07,201.66666666666666
21,2022-08-14,193.33333333333334
21,2022-08-21,350.0
21,2022-08-28,287.5
21,2022-08-31,261.6666666666667
21,2022-09-04,210.0
21,2022-09-11,237.5
21,2022-09-18,400.0
21,2022-09-25,225.0
21,2022-09-30,228.33333333333334
21,2022-10-02,212.5
21,2022-10-09,212.5
21,2022-10-16,387.5
21,2022-10-23,250.0
21,2022-10-30,168.33333333333334
21,2022-10-31,151.66666666666666
21,2022-11-06,160.0
21,2022-11-13,237.5
21,2022-11-20,167.5
21,2022-11-27,125.0
21,2022-11-30,135.0
21,2022-12-04,195.0
21,2022-12-11,243.33333333333334
21,2022-12-18,185.0
21,2022-12-25,225.0
21,2022-12-31,251.66666666666666
22,2022-01-02,5.0
22,2022-01-09,3.0
22,2022-01-16,6.0
22,2022-01-23,10.0
22,2022-01-30,4.0
22,2022-01-31,8.0
22,2022-02-06,16.0
22,2022-02-13,10.0
22,2022-02-20,5.0
22,2022-02-27,11.0
22,2022-02-28,19.0
22,2022-03-06,7.0
22,2022-03-13,4.0
22,2022-03-20,12.0
22,2022-03-27,5.0
22,2022-03-31,8.0
22,2022-04-03,4.0
22,2022-04-10,10.0
22,2022-04-17,5.0
22,2022-04-24,7.0
22,2022-04-30,10.0
22,2022-05-01,2.0
22,2022-05-08,7.0
22,2022-05-15,12.0
22,2022-05-22,5.0
22,2022-05-29,14.0
22,2022-05-31,12.0
22,2022-06-05,8.0
22,2022-06-12,8.0
22,2022-06-19,14.0
22,2022-06-26,4.0
22,2022-06-30,10.0
22,2022-07-03,7.0
22,2022-07-10,11.0
22,2022-07-17,8.0
22,2022-07-24,11.0
22,2022-07-31,12.0
22,2022-08-07,3.0
22,2022-08-14,14.0
22,2022-08-21,9.0
22,2022-08-28,11.0
22,2022-08-31,15.0
22,2022-09-04,7.0
22,2022-09-11,8.0
22,2022-09-18,8.0
22,2022-09-25,14.0
22,2022-09-30,5.0
22,2022-10-02,7.0
22,2022-10-09,5.0
22,2022-10-16,10.0
22,2022-10-23,9.0
22,2022-10-30,4.0
22,2022-10-31,5.0
22,2022-11-06,5.0
22,2022-11-13,2.0
22,2022-11-20,5.0
22,2022-11-27,4.0
22,2022-11-30,2.0
22,2022-12-04,6.0
22,2022-12-11,7.0
22,2022-12-18,14.0
22,2022-12-25,8.0
22,2022-12-31,5.0
23,2022-01-02,425.0
23,2022-01-09,1100.0
23,2022-01-16,300.0
23,2022-01-23,500.0
23,2022-01-30,1200.0
23,2022-01-31,400.0
23,2022-02-06,700.0
23,2022-02-13,2000.0
23,2022-02-20,1400.0
23,2022-02-27,900.0
23,2022-02-28,625.0
23,2022-03-06,1900.0
23,2022-03-13,1600.0
23,2022-03-20,1500.0
23,2022-03-27,475.0
23,2022-03-31,600.0
23,2022-04-03,825.0
23,2022-04-10,775.0
23,2022-04-17,2100.0
23,2022-04-24,725.0
23,2022-04-30,1400.0
23,2022-05-01,625.0
23,2022-05-08,1400.0
23,2022-05-15,1200.0
23,2022-05-22,900.0
23,2022-05-29,1100.0
23,2022-05-31,675.0
23,2022-06-05,1800.0
23,2022-06-12,1300.0
23,2022-06-19,516.6666666666666
23,2022-06-26,725.0
23,2022-06-30,700.0
23,2022-07-03,1200.0
23,2022-07-10,1200.0
23,2022-07-17,500.0
23,2022-07-24,775.0
23,2022-07-31,900.0
23,2022-08-07,675.0
23,2022-08-14,875.0
23,2022-08-21,1400.0
23,2022-08-28,575.0
23,2022-08-31,600.0
23,2022-09-04,1400.0
23,2022-09-11,1300.0
23,2022-09-18,1000.0
23,2022-09-25,1300.0
23,2022-09-30,1500.0
23,2022-10-02,1300.0
23,2022-10-09,700.0
23,2022-10-16,1800.0
23,2022-10-23,900.0
23,2022-10-30,325.0
23,2022-10-31,1700.0
23,2022-11-06,1200.0
23,2022-11-13,1300.0
23,2022-11-20,700.0
23,2022-11-27,800.0
23,2022-11-30,1400.0
23,2022-12-04,1600.0
23,2022-12-11,1600.0
23,2022-12-18,1150.0
23,2022-12-25,1275.0
23,2022-12-31,975.0
24,2022-01-09,100.0
24,2022-09-04,1600.0
24,2022-09-11,350.0
24,2022-09-18,400.0
24,2022-09-25,200.0
24,2022-09-30,800.0
24,2022-10-02,1200.0
24,2022-10-09,800.0
24,2022-10-16,800.0
24,2022-10-23,400.0
24,2022-10-30,200.0
24,2022-10-31,1200.0
24,2022-11-06,1000.0
24,2022-11-13,1400.0
24,2022-11-20,800.0
24,2022-11-27,1000.0
24,2022-11-30,1600.0
24,2022-12-04,1000.0
24,2022-12-11,1400.0
24,2022-12-18,2000.0
24,2022-12-25,800.0
24,2022-12-31,1000.0
25,2022-01-02,105.25
25,2022-01-09,99.83333333333333
25,2022-01-16,95.73333333333333
25,2022-01-23,99.91666666666667
25,2022-01-30,104.0
25,2022-01-31,97.23076923076923
25,2022-02-06,100.28571428571429
25,2022-02-13,127.9090909090909
25,2022-02-20,106.33333333333333
25,2022-02-27,122.0
25,2022-02-28,108.0
25,2022-03-06,156.85714285714286
25,2022-03-13,138.64285714285714
25,2022-03-20,154.57142857142858
25,2022-03-27,140.85714285714286
25,2022-03-31,150.42857142857142
25,2022-04-03,223.71428571428572
25,2022-04-10,218.85714285714286
25,2022-04-17,221.07142857142858
25,2022-04-24,213.26666666666668
25,2022-04-30,223.3846153846154
25,2022-05-01,153.41666666666666
25,2022-05-08,130.84615384615384
25,2022-05-15,125.07692307692308
25,2022-05-22,135.84615384615384
25,2022-05-29,148.91666666666666
25,2022-05-31,129.5
25,2022-06-05,121.3076923076923
25,2022-06-12,106.5
25,2022-06-19,113.66666666666667
25,2022-06-26,105.61538461538461
25,2022-06-30,104.0
25,2022-07-03,140.8181818181818
25,2022-07-10,125.6923076923077
25,2022-07-17,151.0
25,2022-07-24,145.75
25,2022-07-31,108.46153846153847
25,2022-08-07,133.30769230769232
25,2022-08-14,122.78571428571429
25,2022-08-21,136.91666666666666
25,2022-08-28,145.25
25,2022-08-31,152.53846153846155
25,2022-09-04,102.6923076923077
25,2022-09-11,119.53846153846153
25,2022-09-18,121.76923076923077
25,2022-09-25,115.92307692307692
25,2022-09-30,109.5
25,2022-10-02,113.53846153846153
25,2022-10-09,132.5
25,2022-10-16,141.0
25,2022-10-23,132.91666666666666
25,2022-10-30,105.66666666666667
25,2022-10-31,108.53846153846153
25,2022-11-06,120.5
25,2022-11-13,113.23076923076923
25,2022-11-20,114.0
25,2022-11-27,122.23076923076923
25,2022-11-30,132.84615384615384
25,2022-12-04,126.78571428571429
25,2022-12-11,134.85714285714286
25,2022-12-18,149.64285714285714
25,2022-12-25,151.53846153846155
25,2022-12-31,136.14285714285714
27,2022-01-02,70.625
27,2022-01-09,73.75
27,2022-01-16,78.75
27,2022-01-23,70.625
27,2022-01-30,75.625
27,2022-01-31,83.125
27,2022-02-06,83.75
27,2022-02-13,86.25
27,2022-02-20,71.25
27,2022-02-27,104.28571428571429
27,2022-02-28,71.25
27,2022-03-06,81.11111111111111
27,2022-03-13,86.875
27,2022-03-20,95.0
27,2022-03-27,90.0
27,2022-03-31,93.125
27,2022-04-03,94.375
27,2022-04-10,91.875
27,2022-04-17,97.5
27,2022-04-24,90.0
27,2022-04-30,112.85714285714286
27,2022-05-01,113.125
27,2022-05-08,100.625
27,2022-05-15,108.57142857142857
27,2022-05-22,88.75
27,2022-05-29,109.375
27,2022-05-31,92.5
27,2022-06-05,80.0
27,2022-06-12,70.0
27,2022-06-19,90.71428571428571
27,2022-06-26,69.375
27,2022-06-30,86.42857142857143
27,2022-07-03,88.75
27,2022-07-10,89.375
27,2022-07-17,96.875
27,2022-07-24,96.875
27,2022-07-31,80.625
27,2022-08-07,106.25
27,2022-08-14,94.375
27,2022-08-21,99.375
27,2022-08-28,115.71428571428571
27,2022-08-31,95.625
27,2022-09-04,75.0
27,2022-09-11,86.25
27,2022-09-18,83.75
27,2022-09-25,84.375
27,2022-09-30,81.25
27,2022-10-02,91.11111111111111
27,2022-10-09,100.0
27,2022-10-16,93.88888888888889
27,2022-10-23,97.77777777777777
27,2022-10-30,95.55555555555556
27,2022-10-31,87.77777777777777
27,2022-11-06,83.33333333333333
27,2022-11-13,75.0
27,2022-11-20,83.88888888888889
27,2022-11-27,80.55555555555556
27,2022-11-30,90.55555555555556
27,2022-12-04,97.5
27,2022-12-11,103.125
27,2022-12-18,122.5
27,2022-12-25,118.75
27,2022-12-31,110.0
28,2022-03-06,5600.0
28,2022-03-13,6500.0
28,2022-03-20,5800.0
28,2022-03-27,5700.0
28,2022-03-31,5200.0
28,2022-04-03,13600.0
28,2022-04-10,13200.0
28,2022-04-17,13900.0
28,2022-04-24,14500.0
28,2022-04-30,12200.0
30,2022-01-02,1266.6666666666667
30,2022-01-09,1900.0
30,2022-01-16,2000.0
30,2022-01-23,2800.0
30,2022-01-30,4600.0
30,2022-01-31,3350.0
30,2022-02-06,3800.0
30,2022-02-13,2350.0
30,2022-02-20,2233.3333333333335
30,2022-02-27,7000.0
30,2022-02-28,1133.3333333333333
30,2022-03-06,6000.0
30,2022-03-13,3700.0
30,2022-03-20,3550.0
30,2022-03-27,3550.0
30,2022-03-31,6000.0
30,2022-04-03,2800.0
30,2022-04-10,4800.0
30,2022-04-17,3050.0
30,2022-04-24,4900.0
30,2022-04-30,3650.0
30,2022-05-01,4050.0
30,2022-05-08,3900.0
30,2022-05-15,2800.0
30,2022-05-22,7500.0
30,2022-05-29,6000.0
30,2022-05-31,3550.0
30,2022-06-05,5500.0
30,2022-06-12,5500.0
30,2022-06-19,3550.0
30,2022-06-26,3550.0
30,2022-06-30,2550.0
30,2022-07-03,2733.3333333333335
30,2022-07-10,10500.0
30,2022-07-17,4200.0
30,2022-07-24,4900.0
30,2022-07-31,2233.3333333333335
30,2022-08-07,10000.0
30,2022-08-14,7500.0
30,2022-08-21,2900.0
30,2022-08-28,4800.0
30,2022-08-31,2075.0
30,2022-09-04,2300.0
30,2022-09-11,1400.0
30,2022-09-18,2800.0
30,2022-09-25,2700.0
30,2022-09-30,2350.0
30,2022-10-02,4050.0
30,2022-10-09,4300.0
30,2022-10-16,2100.0
30,2022-10-23,3100.0
30,2022-10-30,3600.0
30,2022-10-31,4900.0
30,2022-11-06,2733.3333333333335
30,2022-11-13,1433.3333333333333
30,2022-11-20,5000.0
30,2022-11-27,3550.0
30,2022-11-30,4300.0
30,2022-12-04,3266.6666666666665
30,2022-12-11,3866.6666666666665
30,2022-12-18,3300.0
30,2022-12-25,1225.0
30,2022-12-31,3333.3333333333335
31,2022-01-02,35.0
31,2022-01-09,39.0
31,2022-01-16,33.0
31,2022-01-23,39.0
31,2022-01-30,36.0
31,2022-01-31,43.0
31,2022-02-06,32.0
31,2022-02-13,50.0
31,2022-02-20,34.0
31,2022-02-27,51.0
31,2022-02-28,47.0
31,2022-03-06,60.0
31,2022-03-13,64.0
31,2022-03-20,55.0
31,2022-03-27,66.0
31,2022-03-31,53.0
31,2022-04-03,73.0
31,2022-04-10,83.0
31,2022-04-17,75.0
31,2022-04-24,69.0
31,2022-04-30,83.0
31,2022-05-01,60.0
31,2022-05-08,74.0
31,2022-05-15,72.0
31,2022-05-22,52.0
31,2022-05-29,64.0
31,2022-05-31,60.0
31,2022-06-05,53.0
31,2022-06-12,43.0
31,2022-06-19,55.0
31,2022-06-26,66.0
31,2022-06-30,39.0
31,2022-07-03,53.0
31,2022-07-10,69.0
31,2022-07-17,57.0
31,2022-07-24,70.0
31,2022-07-31,52.0
31,2022-08-07,66.0
31,2022-08-14,67.0
31,2022-08-21,55.0
31,2022-08-28,57.0
31,2022-08-31,53.0
31,2022-09-04,48.0
31,2022-09-11,44.0
31,2022-09-18,52.0
31,2022-09-25,41.0
31,2022-09-30,49.0
31,2022-10-02,60.0
31,2022-10-09,59.0
31,2022-10-16,60.0
31,2022-10-23,51.0
31,2022-10-30,50.0
31,2022-10-31,35.0
31,2022-11-06,60.0
31,2022-11-13,61.0
31,2022-11-20,68.0
31,2022-11-27,61.0
31,2022-11-30,66.0
31,2022-12-04,83.0
31,2022-12-11,92.0
31,2022-12-18,65.0
31,2022-12-25,74.0
31,2022-12-31,69.0
32,2022-01-02,616.6666666666666
32,2022-01-09,666.6666666666666
32,2022-01-16,766.6666666666666
32,2022-01-23,1000.0
32,2022-01-30,633.3333333333334
32,2022-01-31,750.0
32,2022-02-06,1100.0
32,2022-02-13,1325.0
32,2022-02-20,750.0
32,2022-02-27,766.6666666666666
32,2022-02-28,850.0
32,2022-03-06,800.0
32,2022-03-13,750.0
32,2022-03-20,850.0
32,2022-03-27,783.3333333333334
32,2022-03-31,766.6666666666666
32,2022-04-03,866.6666666666666
32,2022-04-10,1100.0
32,2022-04-17,1133.3333333333333
32,2022-04-24,1325.0
32,2022-04-30,866.6666666666666
32,2022-05-01,1350.0
32,2022-05-08,800.0
32,2022-05-15,1300.0
32,2022-05-22,800.0
32,2022-05-29,1050.0
32,2022-05-31,883.3333333333334
32,2022-06-05,1300.0
32,2022-06-12,1100.0
32,2022-06-19,733.3333333333334
32,2022-06-26,683.3333333333334
32,2022-06-30,1066.6666666666667
32,2022-07-03,1375.0
32,2022-07-10,1116.6666666666667
32,2022-07-17,1000.0
32,2022-07-24,1100.0
32,2022-07-31,983.3333333333334
32,2022-08-07,1150.0
32,2022-08-14,1475.0
32,2022-08-21,695.0
32,2022-08-28,735.0
32,2022-08-31,970.0
32,2022-09-04,1050.0
32,2022-09-11,1100.0
32,2022-09-18,1100.0
32,2022-09-25,950.0
32,2022-09-30,1650.0
32,2022-10-02,1100.0
32,2022-10-09,966.6666666666666
32,2022-10-16,1033.3333333333333
32,2022-10-23,1116.6666666666667
32,2022-10-30,900.0
32,2022-10-31,883.3333333333334
32,2022-11-06,766.6666666666666
32,2022-11-13,1250.0
32,2022-11-20,1600.0
32,2022-11-27,900.0
32,2022-11-30,1016.6666666666666
32,2022-12-04,1216.6666666666667
32,2022-12-11,1366.6666666666667
32,2022-12-18,1300.0
32,2022-12-25,1975.0
32,2022-12-31,1300.0
33,2022-10-02,1400.0
33,2022-10-09,950.0
33,2022-10-16,1100.0
33,2022-10-23,1300.0
33,2022-10-30,1350.0
33,2022-10-31,1050.0
33,2022-11-06,250.0
33,2022-11-13,200.0
33,2022-11-20,200.0
33,2022-11-27,150.0
33,2022-11-30,150.0
34,2022-01-02,1.76
34,2022-01-09,0.88
34,2022-01-16,2.2
34,2022-01-23,2.2
34,2022-01-30,1.32
34,2022-01-31,2.2
34,2022-02-06,3.52
34,2022-02-13,2.64
34,2022-02-20,1.32
34,2022-02-27,3.52
34,2022-02-28,5.28
34,2022-03-06,7.48
34,2022-03-13,7.37
34,2022-03-20,7.7
34,2022-03-27,6.93
34,2022-03-31,7.04
34,2022-04-03,15.4
34,2022-04-10,15.84
34,2022-04-17,16.169999999999998
34,2022-04-24,17.27
34,2022-04-30,14.74
34,2022-05-01,0.44
34,2022-05-08,2.64
34,2022-05-15,3.52
34,2022-05-22,1.32
34,2022-05-29,3.08
34,2022-05-31,2.64
34,2022-06-05,2.64
34,2022-06-12,1.76
34,2022-06-19,3.08
34,2022-06-26,0.88
34,2022-06-30,2.2
34,2022-07-03,1.76
34,2022-07-10,3.08
34,2022-07-17,1.76
34,2022-07-24,2.2
34,2022-07-31,3.52
34,2022-08-07,0.44
34,2022-08-14,3.96
34,2022-08-21,3.08
34,2022-08-28,3.96
34,2022-08-31,4.84
34,2022-09-04,1.76
34,2022-09-11,2.64
34,2022-09-18,3.08
34,2022-09-25,3.08
34,2022-09-30,1.32
34,2022-10-02,2.2
34,2022-10-09,1.76
34,2022-10-16,3.52
34,2022-10-23,2.2
34,2022-10-30,0.44
34,2022-10-31,0.88
34,2022-11-06,1.32
34,2022-11-13,0.44
34,2022-11-20,1.32
34,2022-12-04,0.88
34,2022-12-11,1.32
34,2022-12-18,3.08
34,2022-12-25,1.76
34,2022-12-31,1.76
35,2022-01-02,400.0
35,2022-01-09,600.0
35,2022-01-16,375.0
35,2022-01-23,225.0
35,2022-01-30,175.0
35,2022-01-31,225.0
35,2022-02-06,275.0
35,2022-02-13,300.0
35,2022-02-20,1000.0
35,2022-02-27,200.0
35,2022-02-28,500.0
35,2022-03-06,350.0
35,2022-03-13,800.0
35,2022-03-20,700.0
35,2022-03-27,200.0
35,2022-03-31,600.0
35,2022-04-03,425.0
35,2022-04-10,625.0
35,2022-04-17,1200.0
35,2022-04-24,600.0
35,2022-04-30,900.0
35,2022-05-01,500.0
35,2022-05-08,1200.0
35,2022-05-15,900.0
35,2022-05-22,700.0
35,2022-05-29,1000.0
35,2022-05-31,1000.0
35,2022-06-05,900.0
35,2022-06-12,500.0
35,2022-06-19,700.0
35,2022-06-26,500.0
35,2022-06-30,1200.0
35,2022-07-03,500.0
35,2022-07-10,800.0
35,2022-07-17,900.0
35,2022-07-24,1100.0
35,2022-07-31,500.0
35,2022-08-07,300.0
35,2022-08-14,225.0
35,2022-08-21,600.0
35,2022-08-28,600.0
35,2022-08-31,400.0
35,2022-09-04,500.0
35,2022-09-11,500.0
35,2022-09-18,400.0
35,2022-09-25,400.0
35,2022-09-30,100.0
35,2022-10-02,300.0
35,2022-10-09,700.0
35,2022-10-16,900.0
35,2022-10-23,300.0
35,2022-10-30,75.0
35,2022-10-31,400.0
35,2022-11-06,700.0
35,2022-11-13,400.0
35,2022-11-20,1000.0
35,2022-11-27,900.0
35,2022-11-30,1000.0
35,2022-12-04,700.0
35,2022-12-11,700.0
35,2022-12-18,700.0
35,2022-12-25,1400.0
35,2022-12-31,1000.0
36,2022-01-02,10.88888888888889
36,2022-01-09,12.555555555555555
36,2022-01-16,7.444444444444445
36,2022-01-23,9.125
36,2022-01-30,13.666666666666666
36,2022-01-31,7.75
36,2022-02-06,12.0
36,2022-02-13,27.166666666666668
36,2022-02-20,18.75
36,2022-02-27,12.0
36,2022-02-28,13.1
36,2022-03-06,18.0
36,2022-03-13,19.5
36,2022-03-20,18.25
36,2022-03-27,11.25
36,2022-03-31,9.0
36,2022-04-03,15.818181818181818
36,2022-04-10,16.2
36,2022-04-17,24.5
36,2022-04-24,16.5
36,2022-04-30,16.22222222222222
36,2022-05-01,18.25
36,2022-05-08,19.75
36,2022-05-15,22.833333333333332
36,2022-05-22,15.0
36,2022-05-29,17.5
36,2022-05-31,15.777777777777779
36,2022-06-05,24.142857142857142
36,2022-06-12,16.75
36,2022-06-19,16.375
36,2022-06-26,12.8
36,2022-06-30,13.75
36,2022-07-03,20.0
36,2022-07-10,15.875
36,2022-07-17,10.333333333333334
36,2022-07-24,18.77777777777778
36,2022-07-31,12.125
36,2022-08-07,14.4
36,2022-08-14,17.0
36,2022-08-21,17.22222222222222
36,2022-08-28,12.4
36,2022-08-31,12.428571428571429
36,2022-09-04,19.0
36,2022-09-11,16.75
36,2022-09-18,13.0
36,2022-09-25,15.555555555555555
36,2022-09-30,17.285714285714285
36,2022-10-02,13.777777777777779
36,2022-10-09,9.11111111111111
36,2022-10-16,17.77777777777778
36,2022-10-23,13.375
36,2022-10-30,6.333333333333333
36,2022-10-31,15.444444444444445
36,2022-11-06,15.0
36,2022-11-13,16.0
36,2022-11-20,13.375
36,2022-11-27,12.555555555555555
36,2022-11-30,18.0
36,2022-12-04,17.555555555555557
36,2022-12-11,25.9
36,2022-12-18,20.6
36,2022-12-25,27.25
36,2022-12-31,18.1
37,2022-01-02,15.0
37,2022-01-09,5.0
37,2022-01-16,5.0
37,2022-01-30,5.0
37,2022-02-06,5.0
37,2022-02-27,5.0
37,2022-02-28,10.0
37,2022-03-06,15.0
37,2022-03-13,5.0
37,2022-03-20,15.0
37,2022-03-27,15.0
37,2022-03-31,10.0
37,2022-04-17,5.0
37,2022-04-24,15.0
37,2022-05-08,5.0
37,2022-05-15,10.0
37,2022-05-22,5.0
37,2022-06-26,5.0
37,2022-06-30,5.0
37,2022-07-10,10.0
37,2022-07-17,5.0
37,2022-07-24,5.0
37,2022-07-31,5.0
37,2022-08-07,5.0
37,2022-08-14,5.0
37,2022-08-31,10.0
37,2022-09-04,5.0
37,2022-09-30,10.0
37,2022-10-30,5.0
37,2022-10-31,5.0
37,2022-11-06,5.0
37,2022-11-20,10.0
37,2022-11-30,5.0
37,2022-12-04,10.0
37,2022-12-11,5.0
37,2022-12-18,5.0
37,2022-12-31,5.0
38,2022-01-02,333.6666666666667
38,2022-01-09,500.3833333333334
38,2022-01-16,167.01666666666668
38,2022-01-23,1333.6333333333334
38,2022-01-30,1000.3333333333334
38,2022-01-31,1000.275
38,2022-02-06,1333.7333333333333
38,2022-02-13,2333.633333333333
38,2022-02-20,666.9499999999999
38,2022-02-27,650.3
38,2022-02-28,833.7833333333333
38,2022-03-06,7750.2125
38,2022-03-13,8750.275
38,2022-03-20,7375.2125
38,2022-03-27,7625.225
38,2022-03-31,7000.325
38,2022-04-03,13750.25
38,2022-04-10,16750.325
38,2022-04-17,18375.15
38,2022-04-24,18375.275
38,2022-04-30,15625.25
38,2022-05-01,667.0500000000001
38,2022-05-08,833.6
38,2022-05-15,500.31666666666666
38,2022-05-22,0.7
38,2022-05-29,1167.1499999999999
38,2022-05-31,1167.3
38,2022-06-05,333.6166666666667
38,2022-06-12,333.53333333333336
38,2022-06-19,1000.35
38,2022-06-26,667.1
38,2022-06-30,500.4166666666667
38,2022-07-03,667.0
38,2022-07-10,833.7166666666667
38,2022-07-17,833.6833333333334
38,2022-07-24,833.9333333333334
38,2022-07-31,833.7333333333332
38,2022-08-07,1167.0666666666666
38,2022-08-14,1167.0166666666667
38,2022-08-21,1166.9833333333333
38,2022-08-28,667.0
38,2022-08-31,1166.95
38,2022-09-04,1000.35
38,2022-09-11,833.6999999999999
38,2022-09-18,1500.4666666666665
38,2022-09-25,1000.775
38,2022-09-30,833.6333333333333
38,2022-10-02,500.34999999999997
38,2022-10-09,500.575
38,2022-10-16,1000.4166666666666
38,2022-10-23,500.5
38,2022-10-30,500.3333333333333
38,2022-10-31,333.73333333333335
38,2022-11-06,1333.6333333333334
38,2022-11-13,500.34999999999997
38,2022-11-20,0.7
38,2022-11-27,167.13333333333333
38,2022-11-30,500.3833333333334
38,2022-12-04,1333.7833333333333
38,2022-12-11,1333.8500000000001
38,2022-12-18,833.7666666666668
38,2022-12-25,437.8125
38,2022-12-31,1667.1833333333334
40,2022-01-02,61.666666666666664
40,2022-01-09,83.0
40,2022-01-16,38.25
40,2022-01-23,85.0
40,2022-01-30,61.0
40,2022-01-31,42.333333333333336
40,2022-02-06,71.66666666666667
40,2022-02-13,69.0
40,2022-02-20,69.0
40,2022-02-27,93.0
40,2022-02-28,71.0
40,2022-03-06,88.33333333333333
40,2022-03-13,53.333333333333336
40,2022-03-20,98.0
40,2022-03-27,80.33333333333333
40,2022-03-31,90.66666666666667
40,2022-04-03,114.66666666666667
40,2022-04-10,130.0
40,2022-04-17,80.66666666666667
40,2022-04-24,94.0
40,2022-04-30,94.66666666666667
40,2022-05-01,97.66666666666667
40,2022-05-08,82.0
40,2022-05-15,77.33333333333333
40,2022-05-22,111.66666666666667
40,2022-05-29,85.33333333333333
40,2022-05-31,91.66666666666667
40,2022-06-05,64.25
40,2022-06-12,69.66666666666667
40,2022-06-19,72.33333333333333
40,2022-06-26,68.33333333333333
40,2022-06-30,62.666666666666664
40,2022-07-03,78.66666666666667
40,2022-07-10,91.0
40,2022-07-17,94.33333333333333
40,2022-07-24,107.33333333333333
40,2022-07-31,47.25
40,2022-08-07,98.0
40,2022-08-14,84.0
40,2022-08-21,94.33333333333333
40,2022-08-28,82.0
40,2022-08-31,112.0
40,2022-09-04,57.0
40,2022-09-11,54.2
40,2022-09-18,55.0
40,2022-09-25,49.4
40,2022-09-30,61.0
40,2022-10-02,50.0
40,2022-10-09,73.0
40,2022-10-16,95.0
40,2022-10-23,51.0
40,2022-10-30,63.25
40,2022-10-31,62.666666666666664
40,2022-11-06,63.25
40,2022-11-13,50.0
40,2022-11-20,45.0
40,2022-11-27,44.0
40,2022-11-30,72.66666666666667
40,2022-12-04,75.25
40,2022-12-11,57.75
40,2022-12-18,77.75
40,2022-12-25,59.4
40,2022-12-31,74.75
42,2022-01-02,3175.0
42,2022-01-09,2525.0
42,2022-01-16,2800.0
42,2022-01-23,2280.0
42,2022-01-30,2280.0
42,2022-01-31,2150.0
42,2022-02-06,2600.0
42,2022-02-13,2225.0
42,2022-02-20,2850.0
42,2022-02-27,2260.0
42,2022-02-28,2475.0
42,2022-03-06,2925.0
42,2022-03-13,4050.0
42,2022-03-20,3775.0
42,2022-03-27,3980.0
42,2022-03-31,3800.0
42,2022-04-03,4300.0
42,2022-04-10,3925.0
42,2022-04-17,5333.333333333333
42,2022-04-24,3950.0
42,2022-04-30,2600.0
42,2022-05-01,4200.0
42,2022-05-08,2720.0
42,2022-05-15,4050.0
42,2022-05-22,3900.0
42,2022-05-29,3580.0
42,2022-05-31,3775.0
42,2022-06-05,2660.0
42,2022-06-12,4425.0
42,2022-06-19,4075.0
42,2022-06-26,4166.666666666667
42,2022-06-30,3800.0
42,2022-07-03,3550.0
42,2022-07-10,3675.0
42,2022-07-17,4100.0
42,2022-07-24,4775.0
42,2022-07-31,4433.333333333333
42,2022-08-07,3925.0
42,2022-08-14,4275.0
42,2022-08-21,4100.0
42,2022-08-28,4000.0
42,2022-08-31,4325.0
42,2022-09-04,2560.0
42,2022-09-11,2640.0
42,2022-09-18,2720.0
42,2022-09-25,3820.0
42,2022-09-30,1980.0
42,2022-10-02,2225.0
42,2022-10-09,1425.0
42,2022-10-16,2160.0
42,2022-10-23,3833.3333333333335
42,2022-10-30,3025.0
42,2022-10-31,3225.0
42,2022-11-06,4425.0
42,2022-11-13,3675.0
42,2022-11-20,5000.0
42,2022-11-27,2975.0
42,2022-11-30,4333.333333333333
42,2022-12-04,4160.0
42,2022-12-11,2620.0
42,2022-12-18,3640.0
42,2022-12-25,3350.0
42,2022-12-31,4400.0
44,2022-01-02,400.0
44,2022-01-09,600.0
44,2022-01-16,375.0
44,2022-01-23,225.0
44,2022-01-30,175.0
44,2022-01-31,225.0
44,2022-02-06,275.0
44,2022-02-13,300.0
44,2022-02-20,1000.0
44,2022-02-27,200.0
44,2022-02-28,500.0
44,2022-03-06,350.0
44,2022-03-13,800.0
44,2022-03-20,700.0
44,2022-03-27,200.0
44,2022-03-31,600.0
44,2022-04-03,425.0
44,2022-04-10,625.0
44,2022-04-17,1200.0
44,2022-04-24,600.0
44,2022-04-30,900.0
44,2022-05-01,500.0
44,2022-05-08,1200.0
44,2022-05-15,900.0
44,2022-05-22,700.0
44,2022-05-29,1000.0
44,2022-05-31,1000.0
44,2022-06-05,900.0
44,2022-06-12,500.0
44,2022-06-19,700.0
44,2022-06-26,500.0
44,2022-06-30,1200.0
44,2022-07-03,500.0
44,2022-07-10,800.0
44,2022-07-17,900.0
44,2022-07-24,1100.0
44,2022-07-31,500.0
44,2022-08-07,300.0
44,2022-08-14,225.0
44,2022-08-21,600.0
44,2022-08-28,600.0
44,2022-08-31,400.0
44,2022-09-04,500.0
44,2022-09-11,500.0
44,2022-09-18,400.0
44,2022-09-25,400.0
44,2022-09-30,100.0
44,2022-10-02,300.0
